Year,Month,Day,Fractional year,Modulation potential [MV]
1966,4,6,1966.260274,559.6
1966,4,7,1966.263014,562.6
1966,4,8,1966.265753,541.2
1966,4,9,1966.268493,536.2
1966,4,10,1966.271233,533.5
1966,4,11,1966.273973,534.9
1966,4,12,1966.276712,529
1966,4,13,1966.279452,522.6
1966,4,14,1966.282192,522.3
1966,4,15,1966.284932,523.4
1966,4,16,1966.287671,522.8
1966,4,17,1966.290411,523
1966,4,18,1966.293151,521.8
1966,4,19,1966.29589,520.9
1966,4,20,1966.29863,517.4
1966,4,21,1966.30137,509.8
1966,4,22,1966.30411,522.3
1966,4,23,1966.306849,532.2
1966,4,24,1966.309589,538
1966,4,25,1966.312329,534.9
1966,4,26,1966.315068,527.2
1966,4,27,1966.317808,524.9
1966,4,28,1966.320548,527.5
1966,4,29,1966.323288,516.5
1966,4,30,1966.326027,523.8
1966,5,1,1966.328767,524.2
1966,5,2,1966.331507,526.4
1966,5,3,1966.334247,526.1
1966,5,4,1966.336986,519.6
1966,5,5,1966.339726,522.1
1966,5,6,1966.342466,514
1966,5,7,1966.345205,516.6
1966,5,8,1966.347945,517.9
1966,5,9,1966.350685,506.6
1966,5,10,1966.353425,507.5
1966,5,11,1966.356164,514.5
1966,5,12,1966.358904,520.5
1966,5,13,1966.361644,516
1966,5,14,1966.364384,512
1966,5,15,1966.367123,508.8
1966,5,16,1966.369863,503.5
1966,5,17,1966.372603,498.7
1966,5,18,1966.375342,493.2
1966,5,19,1966.378082,499.2
1966,5,20,1966.380822,505
1966,5,21,1966.383562,500.2
1966,5,22,1966.386301,499
1966,5,23,1966.389041,503.8
1966,5,24,1966.391781,504.9
1966,5,25,1966.394521,503.4
1966,5,26,1966.39726,524
1966,5,27,1966.4,563.3
1966,5,28,1966.40274,547.5
1966,5,29,1966.405479,553.4
1966,5,30,1966.408219,547.7
1966,5,31,1966.410959,573.8
1966,6,1,1966.413699,633.2
1966,6,2,1966.416438,608.5
1966,6,3,1966.419178,591.8
1966,6,4,1966.421918,578.2
1966,6,5,1966.424658,569.2
1966,6,6,1966.427397,557.8
1966,6,7,1966.430137,563.2
1966,6,8,1966.432877,567.2
1966,6,9,1966.435616,554.9
1966,6,10,1966.438356,541.8
1966,6,11,1966.441096,531.3
1966,6,12,1966.443836,528.8
1966,6,13,1966.446575,519.9
1966,6,14,1966.449315,519.6
1966,6,15,1966.452055,517
1966,6,16,1966.454795,513
1966,6,17,1966.457534,518.3
1966,6,18,1966.460274,524.7
1966,6,19,1966.463014,530.9
1966,6,20,1966.465753,539
1966,6,21,1966.468493,536
1966,6,22,1966.471233,535.9
1966,6,23,1966.473973,541.6
1966,6,24,1966.476712,553
1966,6,25,1966.479452,567
1966,6,26,1966.482192,564.7
1966,6,27,1966.484932,553
1966,6,28,1966.487671,553.9
1966,6,29,1966.490411,580.4
1966,6,30,1966.493151,589.2
1966,7,1,1966.49589,581.2
1966,7,2,1966.49863,581.9
1966,7,3,1966.50137,565.6
1966,7,4,1966.50411,556.1
1966,7,5,1966.506849,547.9
1966,7,6,1966.509589,546.6
1966,7,7,1966.512329,534
1966,7,8,1966.515068,545.3
1966,7,9,1966.517808,606.2
1966,7,10,1966.520548,589.4
1966,7,11,1966.523288,574.5
1966,7,12,1966.526027,586.5
1966,7,13,1966.528767,587.5
1966,7,14,1966.531507,581
1966,7,15,1966.534247,574.7
1966,7,16,1966.536986,568.6
1966,7,17,1966.539726,565.2
1966,7,18,1966.542466,558.3
1966,7,19,1966.545205,561.8
1966,7,20,1966.547945,561.4
1966,7,21,1966.550685,563.6
1966,7,22,1966.553425,554.7
1966,7,23,1966.556164,564.4
1966,7,24,1966.558904,562.1
1966,7,25,1966.561644,560.5
1966,7,26,1966.564384,563.1
1966,7,27,1966.567123,575.1
1966,7,28,1966.569863,586.4
1966,7,29,1966.572603,588.8
1966,7,30,1966.575342,585.8
1966,7,31,1966.578082,579.4
1966,8,1,1966.580822,581.8
1966,8,2,1966.583562,568.1
1966,8,3,1966.586301,564.9
1966,8,4,1966.589041,596.6
1966,8,5,1966.591781,590.7
1966,8,6,1966.594521,564.9
1966,8,7,1966.59726,562.9
1966,8,8,1966.6,559.4
1966,8,9,1966.60274,562.1
1966,8,10,1966.605479,560.3
1966,8,11,1966.608219,561.5
1966,8,12,1966.610959,557.3
1966,8,13,1966.613699,551.9
1966,8,14,1966.616438,557.5
1966,8,15,1966.619178,557.5
1966,8,16,1966.621918,560.5
1966,8,17,1966.624658,555.9
1966,8,18,1966.627397,553.3
1966,8,19,1966.630137,561.2
1966,8,20,1966.632877,565.2
1966,8,21,1966.635616,559.9
1966,8,22,1966.638356,556.6
1966,8,23,1966.641096,584.1
1966,8,24,1966.643836,586.9
1966,8,25,1966.646575,575.7
1966,8,26,1966.649315,566.9
1966,8,27,1966.652055,558
1966,8,28,1966.654795,554.1
1966,8,29,1966.657534,550.6
1966,8,30,1966.660274,610.1
1966,8,31,1966.663014,738.5
1966,9,1,1966.665753,706.6
1966,9,2,1966.668493,687.3
1966,9,3,1966.671233,710.2
1966,9,4,1966.673973,765.9
1966,9,5,1966.676712,740.3
1966,9,6,1966.679452,721.8
1966,9,7,1966.682192,697.6
1966,9,8,1966.684932,655.4
1966,9,9,1966.687671,609.8
1966,9,10,1966.690411,595.8
1966,9,11,1966.693151,587
1966,9,12,1966.69589,589.8
1966,9,13,1966.69863,585.8
1966,9,14,1966.70137,596.6
1966,9,15,1966.70411,654.8
1966,9,16,1966.706849,681
1966,9,17,1966.709589,679.2
1966,9,18,1966.712329,674.6
1966,9,19,1966.715068,684.9
1966,9,20,1966.717808,695.4
1966,9,21,1966.720548,682.2
1966,9,22,1966.723288,667.9
1966,9,23,1966.726027,692.2
1966,9,24,1966.728767,769.7
1966,9,25,1966.731507,767.3
1966,9,26,1966.734247,736.3
1966,9,27,1966.736986,703.9
1966,9,28,1966.739726,688.6
1966,9,29,1966.742466,687.8
1966,9,30,1966.745205,682.4
1966,10,1,1966.747945,677.8
1966,10,2,1966.750685,685.1
1966,10,3,1966.753425,679.1
1966,10,4,1966.756164,655
1966,10,5,1966.758904,631.2
1966,10,6,1966.761644,613.9
1966,10,7,1966.764384,609.1
1966,10,8,1966.767123,614.4
1966,10,9,1966.769863,611.2
1966,10,10,1966.772603,614.4
1966,10,11,1966.775342,611.8
1966,10,12,1966.778082,617.9
1966,10,13,1966.780822,620.1
1966,10,14,1966.783562,615
1966,10,15,1966.786301,606.4
1966,10,16,1966.789041,646.5
1966,10,17,1966.791781,635.2
1966,10,18,1966.794521,604.8
1966,10,19,1966.79726,583.6
1966,10,20,1966.8,574.2
1966,10,21,1966.80274,570.4
1966,10,22,1966.805479,568.1
1966,10,23,1966.808219,567.1
1966,10,24,1966.810959,592.2
1966,10,25,1966.813699,598.2
1966,10,26,1966.816438,643.5
1966,10,27,1966.819178,670.3
1966,10,28,1966.821918,659.2
1966,10,29,1966.824658,633.9
1966,10,30,1966.827397,605.1
1966,10,31,1966.830137,604
1966,11,1,1966.832877,599.2
1966,11,2,1966.835616,604.1
1966,11,3,1966.838356,602.7
1966,11,4,1966.841096,607.4
1966,11,5,1966.843836,612.4
1966,11,6,1966.846575,606.9
1966,11,7,1966.849315,603.4
1966,11,8,1966.852055,598.5
1966,11,9,1966.854795,596.7
1966,11,10,1966.857534,603
1966,11,11,1966.860274,604.7
1966,11,12,1966.863014,601.2
1966,11,13,1966.865753,609.5
1966,11,14,1966.868493,605.4
1966,11,15,1966.871233,596.7
1966,11,16,1966.873973,583.2
1966,11,17,1966.876712,598.6
1966,11,18,1966.879452,635.7
1966,11,19,1966.882192,606.4
1966,11,20,1966.884932,599.4
1966,11,21,1966.887671,599.3
1966,11,22,1966.890411,593.3
1966,11,23,1966.893151,589.8
1966,11,24,1966.89589,591
1966,11,25,1966.89863,592.9
1966,11,26,1966.90137,596.5
1966,11,27,1966.90411,589.2
1966,11,28,1966.906849,586.2
1966,11,29,1966.909589,586.8
1966,11,30,1966.912329,589.3
1966,12,1,1966.915068,594.7
1966,12,2,1966.917808,593.5
1966,12,3,1966.920548,603
1966,12,4,1966.923288,601.9
1966,12,5,1966.926027,601.3
1966,12,6,1966.928767,602.2
1966,12,7,1966.931507,599.8
1966,12,8,1966.934247,593.2
1966,12,9,1966.936986,583.4
1966,12,10,1966.939726,581.4
1966,12,11,1966.942466,582.6
1966,12,12,1966.945205,570.6
1966,12,13,1966.947945,603.6
1966,12,14,1966.950685,667.2
1966,12,15,1966.953425,675.5
1966,12,16,1966.956164,660.1
1966,12,17,1966.958904,644.8
1966,12,18,1966.961644,674.4
1966,12,19,1966.964384,671.4
1966,12,20,1966.967123,646.1
1966,12,21,1966.969863,650.2
1966,12,22,1966.972603,646.9
1966,12,23,1966.975342,638
1966,12,24,1966.978082,631
1966,12,25,1966.980822,658
1966,12,26,1966.983562,651.3
1966,12,27,1966.986301,636.6
1966,12,28,1966.989041,651.3
1966,12,29,1966.991781,659.1
1966,12,30,1966.994521,655.1
1966,12,31,1966.99726,654.5
1967,1,1,1967,639.4
1967,1,2,1967.00274,646.7
1967,1,3,1967.005479,647.3
1967,1,4,1967.008219,631.5
1967,1,5,1967.010959,619.8
1967,1,6,1967.013699,611.8
1967,1,7,1967.016438,639.2
1967,1,8,1967.019178,683.6
1967,1,9,1967.021918,711.3
1967,1,10,1967.024658,716.1
1967,1,11,1967.027397,679.3
1967,1,12,1967.030137,665.7
1967,1,13,1967.032877,703.8
1967,1,14,1967.035616,751.7
1967,1,15,1967.038356,725.8
1967,1,16,1967.041096,684.8
1967,1,17,1967.043836,665
1967,1,18,1967.046575,664.2
1967,1,19,1967.049315,648.3
1967,1,20,1967.052055,639.9
1967,1,21,1967.054795,635.9
1967,1,22,1967.057534,638.5
1967,1,23,1967.060274,652.1
1967,1,24,1967.063014,644.8
1967,1,25,1967.065753,651.3
1967,1,26,1967.068493,642.5
1967,1,27,1967.071233,636.4
1967,1,28,1967.073973,638.2
1967,1,29,1967.076712,624.7
1967,1,30,1967.079452,635.9
1967,1,31,1967.082192,634.4
1967,2,1,1967.084932,639.8
1967,2,2,1967.087671,620
1967,2,3,1967.090411,645.6
1967,2,4,1967.093151,657.1
1967,2,5,1967.09589,662.9
1967,2,6,1967.09863,696.5
1967,2,7,1967.10137,702.8
1967,2,8,1967.10411,740.6
1967,2,9,1967.106849,747.1
1967,2,10,1967.109589,729.5
1967,2,11,1967.112329,711.2
1967,2,12,1967.115068,683.1
1967,2,13,1967.117808,676.4
1967,2,14,1967.120548,662.7
1967,2,15,1967.123288,650.4
1967,2,16,1967.126027,725.2
1967,2,17,1967.128767,732.5
1967,2,18,1967.131507,708.9
1967,2,19,1967.134247,697
1967,2,20,1967.136986,683.3
1967,2,21,1967.139726,663.2
1967,2,22,1967.142466,647.2
1967,2,23,1967.145205,637
1967,2,24,1967.147945,636.8
1967,2,25,1967.150685,642.1
1967,2,26,1967.153425,629.6
1967,2,27,1967.156164,619.6
1967,2,28,1967.158904,618.7
1967,3,1,1967.161644,620.4
1967,3,2,1967.164384,626.1
1967,3,3,1967.167123,641.9
1967,3,4,1967.169863,662.6
1967,3,5,1967.172603,674
1967,3,6,1967.175342,672
1967,3,7,1967.178082,667.9
1967,3,8,1967.180822,667.6
1967,3,9,1967.183562,672.6
1967,3,10,1967.186301,672.3
1967,3,11,1967.189041,665.9
1967,3,12,1967.191781,657.6
1967,3,13,1967.194521,652.2
1967,3,14,1967.19726,650.9
1967,3,15,1967.2,637.1
1967,3,16,1967.20274,629.1
1967,3,17,1967.205479,639.3
1967,3,18,1967.208219,643.1
1967,3,19,1967.210959,637.3
1967,3,20,1967.213699,631.6
1967,3,21,1967.216438,615.1
1967,3,22,1967.219178,604.6
1967,3,23,1967.221918,607.7
1967,3,24,1967.224658,594.7
1967,3,25,1967.227397,587.5
1967,3,26,1967.230137,588.9
1967,3,27,1967.232877,600.6
1967,3,28,1967.235616,619.7
1967,3,29,1967.238356,619.8
1967,3,30,1967.241096,619.6
1967,3,31,1967.243836,608.5
1967,4,1,1967.246575,610.1
1967,4,2,1967.249315,649.1
1967,4,3,1967.252055,653
1967,4,4,1967.254795,685
1967,4,5,1967.257534,692.7
1967,4,6,1967.260274,673.8
1967,4,7,1967.263014,653.9
1967,4,8,1967.265753,643
1967,4,9,1967.268493,630
1967,4,10,1967.271233,631.7
1967,4,11,1967.273973,629.7
1967,4,12,1967.276712,620.2
1967,4,13,1967.279452,620
1967,4,14,1967.282192,627.8
1967,4,15,1967.284932,629.5
1967,4,16,1967.287671,612.1
1967,4,17,1967.290411,609.9
1967,4,18,1967.293151,611.5
1967,4,19,1967.29589,613
1967,4,20,1967.29863,605.4
1967,4,21,1967.30137,597.7
1967,4,22,1967.30411,612
1967,4,23,1967.306849,621.8
1967,4,24,1967.309589,604.2
1967,4,25,1967.312329,601
1967,4,26,1967.315068,602.1
1967,4,27,1967.317808,600.1
1967,4,28,1967.320548,603.5
1967,4,29,1967.323288,607
1967,4,30,1967.326027,635.9
1967,5,1,1967.328767,626.4
1967,5,2,1967.331507,699.8
1967,5,3,1967.334247,690.8
1967,5,4,1967.336986,682.7
1967,5,5,1967.339726,665.9
1967,5,6,1967.342466,648.2
1967,5,7,1967.345205,663.1
1967,5,8,1967.347945,675.9
1967,5,9,1967.350685,696.2
1967,5,10,1967.353425,698.8
1967,5,11,1967.356164,680.7
1967,5,12,1967.358904,654.9
1967,5,13,1967.361644,642.6
1967,5,14,1967.364384,633.9
1967,5,15,1967.367123,626.4
1967,5,16,1967.369863,615.8
1967,5,17,1967.372603,604.4
1967,5,18,1967.375342,607.1
1967,5,19,1967.378082,605.1
1967,5,20,1967.380822,600.6
1967,5,21,1967.383562,594.1
1967,5,22,1967.386301,587.9
1967,5,23,1967.389041,582.5
1967,5,24,1967.391781,598
1967,5,25,1967.394521,670.5
1967,5,26,1967.39726,791.7
1967,5,27,1967.4,771.5
1967,5,28,1967.40274,748.8
1967,5,29,1967.405479,729.6
1967,5,30,1967.408219,713.8
1967,5,31,1967.410959,747.9
1967,6,1,1967.413699,742.1
1967,6,2,1967.416438,711.9
1967,6,3,1967.419178,688.2
1967,6,4,1967.421918,677.9
1967,6,5,1967.424658,665.8
1967,6,6,1967.427397,703.3
1967,6,7,1967.430137,740.4
1967,6,8,1967.432877,729.3
1967,6,9,1967.435616,705.5
1967,6,10,1967.438356,691.4
1967,6,11,1967.441096,668.7
1967,6,12,1967.443836,661.4
1967,6,13,1967.446575,646.4
1967,6,14,1967.449315,645.7
1967,6,15,1967.452055,666.4
1967,6,16,1967.454795,659.4
1967,6,17,1967.457534,663.9
1967,6,18,1967.460274,653.1
1967,6,19,1967.463014,646.8
1967,6,20,1967.465753,633.9
1967,6,21,1967.468493,629.4
1967,6,22,1967.471233,627
1967,6,23,1967.473973,622.3
1967,6,24,1967.476712,621.5
1967,6,25,1967.479452,645.2
1967,6,26,1967.482192,645.2
1967,6,27,1967.484932,674.4
1967,6,28,1967.487671,722.9
1967,6,29,1967.490411,721.3
1967,6,30,1967.493151,719.9
1967,7,1,1967.49589,705.8
1967,7,2,1967.49863,703.7
1967,7,3,1967.50137,687.6
1967,7,4,1967.50411,677.7
1967,7,5,1967.506849,670.3
1967,7,6,1967.509589,662.5
1967,7,7,1967.512329,652.4
1967,7,8,1967.515068,650
1967,7,9,1967.517808,650.3
1967,7,10,1967.520548,647.8
1967,7,11,1967.523288,651.7
1967,7,12,1967.526027,654.7
1967,7,13,1967.528767,641.9
1967,7,14,1967.531507,638.2
1967,7,15,1967.534247,648.9
1967,7,16,1967.536986,649.7
1967,7,17,1967.539726,629.7
1967,7,18,1967.542466,637.7
1967,7,19,1967.545205,629.5
1967,7,20,1967.547945,622.6
1967,7,21,1967.550685,618.5
1967,7,22,1967.553425,617.3
1967,7,23,1967.556164,615.9
1967,7,24,1967.558904,631.6
1967,7,25,1967.561644,627.9
1967,7,26,1967.564384,642.1
1967,7,27,1967.567123,632.5
1967,7,28,1967.569863,628.2
1967,7,29,1967.572603,669.2
1967,7,30,1967.575342,690.1
1967,7,31,1967.578082,701.2
1967,8,1,1967.580822,686.2
1967,8,2,1967.583562,681.5
1967,8,3,1967.586301,680.3
1967,8,4,1967.589041,674
1967,8,5,1967.591781,680.6
1967,8,6,1967.594521,682.3
1967,8,7,1967.59726,680.4
1967,8,8,1967.6,676.7
1967,8,9,1967.60274,680.9
1967,8,10,1967.605479,676.5
1967,8,11,1967.608219,692.4
1967,8,12,1967.610959,679.7
1967,8,13,1967.613699,659.8
1967,8,14,1967.616438,656.2
1967,8,15,1967.619178,657.7
1967,8,16,1967.621918,649.9
1967,8,17,1967.624658,676.2
1967,8,18,1967.627397,686.3
1967,8,19,1967.630137,682.7
1967,8,20,1967.632877,681.3
1967,8,21,1967.635616,677.3
1967,8,22,1967.638356,678.8
1967,8,23,1967.641096,673.6
1967,8,24,1967.643836,679.2
1967,8,25,1967.646575,686
1967,8,26,1967.649315,697.2
1967,8,27,1967.652055,689
1967,8,28,1967.654795,680.1
1967,8,29,1967.657534,675.7
1967,8,30,1967.660274,673.2
1967,8,31,1967.663014,665
1967,9,1,1967.665753,678.1
1967,9,2,1967.668493,686.7
1967,9,3,1967.671233,684.2
1967,9,4,1967.673973,683.8
1967,9,5,1967.676712,685.1
1967,9,6,1967.679452,673.9
1967,9,7,1967.682192,669.7
1967,9,8,1967.684932,673.9
1967,9,9,1967.687671,664.7
1967,9,10,1967.690411,650.1
1967,9,11,1967.693151,659.2
1967,9,12,1967.69589,661.5
1967,9,13,1967.69863,664.4
1967,9,14,1967.70137,675.7
1967,9,15,1967.70411,668.6
1967,9,16,1967.706849,663.5
1967,9,17,1967.709589,656.9
1967,9,18,1967.712329,677
1967,9,19,1967.715068,659.5
1967,9,20,1967.717808,697.4
1967,9,21,1967.720548,716.1
1967,9,22,1967.723288,703.4
1967,9,23,1967.726027,701.8
1967,9,24,1967.728767,692
1967,9,25,1967.731507,672.4
1967,9,26,1967.734247,673.6
1967,9,27,1967.736986,655.8
1967,9,28,1967.739726,644.8
1967,9,29,1967.742466,644.8
1967,9,30,1967.745205,649.2
1967,10,1,1967.747945,650.7
1967,10,2,1967.750685,648.7
1967,10,3,1967.753425,648.8
1967,10,4,1967.756164,659.6
1967,10,5,1967.758904,661.8
1967,10,6,1967.761644,658.9
1967,10,7,1967.764384,661.2
1967,10,8,1967.767123,669.6
1967,10,9,1967.769863,672
1967,10,10,1967.772603,679.2
1967,10,11,1967.775342,683.8
1967,10,12,1967.778082,679
1967,10,13,1967.780822,668.9
1967,10,14,1967.783562,657.1
1967,10,15,1967.786301,661.1
1967,10,16,1967.789041,661.6
1967,10,17,1967.791781,653.7
1967,10,18,1967.794521,653.7
1967,10,19,1967.79726,635.1
1967,10,20,1967.8,626.7
1967,10,21,1967.80274,627.9
1967,10,22,1967.805479,633.7
1967,10,23,1967.808219,635.9
1967,10,24,1967.810959,639.3
1967,10,25,1967.813699,643.4
1967,10,26,1967.816438,636
1967,10,27,1967.819178,655.6
1967,10,28,1967.821918,685
1967,10,29,1967.824658,725
1967,10,30,1967.827397,774.4
1967,10,31,1967.830137,756.6
1967,11,1,1967.832877,750.1
1967,11,2,1967.835616,736
1967,11,3,1967.838356,725.9
1967,11,4,1967.841096,714
1967,11,5,1967.843836,709.9
1967,11,6,1967.846575,699
1967,11,7,1967.849315,695.2
1967,11,8,1967.852055,683.2
1967,11,9,1967.854795,674.7
1967,11,10,1967.857534,674.7
1967,11,11,1967.860274,678.6
1967,11,12,1967.863014,673.4
1967,11,13,1967.865753,683.9
1967,11,14,1967.868493,681.8
1967,11,15,1967.871233,680
1967,11,16,1967.873973,688
1967,11,17,1967.876712,681.6
1967,11,18,1967.879452,678.3
1967,11,19,1967.882192,672.2
1967,11,20,1967.884932,660.6
1967,11,21,1967.887671,651.4
1967,11,22,1967.890411,697.8
1967,11,23,1967.893151,697.2
1967,11,24,1967.89589,709
1967,11,25,1967.89863,713.1
1967,11,26,1967.90137,712.3
1967,11,27,1967.90411,724.7
1967,11,28,1967.906849,717.2
1967,11,29,1967.909589,714.3
1967,11,30,1967.912329,726.2
1967,12,1,1967.915068,734.9
1967,12,2,1967.917808,722.5
1967,12,3,1967.920548,711.8
1967,12,4,1967.923288,707.8
1967,12,5,1967.926027,711.8
1967,12,6,1967.928767,702.4
1967,12,7,1967.931507,702
1967,12,8,1967.934247,698.3
1967,12,9,1967.936986,697.4
1967,12,10,1967.939726,688.4
1967,12,11,1967.942466,684.2
1967,12,12,1967.945205,687.6
1967,12,13,1967.947945,690.6
1967,12,14,1967.950685,669.6
1967,12,15,1967.953425,650.9
1967,12,16,1967.956164,709.1
1967,12,17,1967.958904,687.3
1967,12,18,1967.961644,698.2
1967,12,19,1967.964384,720.3
1967,12,20,1967.967123,722.8
1967,12,21,1967.969863,751.6
1967,12,22,1967.972603,738.7
1967,12,23,1967.975342,700
1967,12,24,1967.978082,678.6
1967,12,25,1967.980822,669
1967,12,26,1967.983562,677.3
1967,12,27,1967.986301,676.7
1967,12,28,1967.989041,700.4
1967,12,29,1967.991781,686.9
1967,12,30,1967.994521,741.6
1967,12,31,1967.99726,747.4
1968,1,1,1968,725.1
1968,1,2,1968.002732,723.8
1968,1,3,1968.005464,717
1968,1,4,1968.008197,711.9
1968,1,5,1968.010929,698.1
1968,1,6,1968.013661,695.4
1968,1,7,1968.016393,684.8
1968,1,8,1968.019126,674.4
1968,1,9,1968.021858,665.7
1968,1,10,1968.02459,657.6
1968,1,11,1968.027322,659.6
1968,1,12,1968.030055,701
1968,1,13,1968.032787,697.4
1968,1,14,1968.035519,699.5
1968,1,15,1968.038251,686.8
1968,1,16,1968.040984,673.7
1968,1,17,1968.043716,667.4
1968,1,18,1968.046448,667.7
1968,1,19,1968.04918,665.7
1968,1,20,1968.051913,658.5
1968,1,21,1968.054645,660.1
1968,1,22,1968.057377,653.8
1968,1,23,1968.060109,662.3
1968,1,24,1968.062842,663.8
1968,1,25,1968.065574,673.8
1968,1,26,1968.068306,681.6
1968,1,27,1968.071038,755.5
1968,1,28,1968.07377,731
1968,1,29,1968.076503,715.8
1968,1,30,1968.079235,713.2
1968,1,31,1968.081967,716.6
1968,2,1,1968.084699,700.2
1968,2,2,1968.087432,745
1968,2,3,1968.090164,708
1968,2,4,1968.092896,734.3
1968,2,5,1968.095628,719.3
1968,2,6,1968.098361,707.6
1968,2,7,1968.101093,684.6
1968,2,8,1968.103825,667.7
1968,2,9,1968.106557,651.6
1968,2,10,1968.10929,641.9
1968,2,11,1968.112022,659.3
1968,2,12,1968.114754,669.9
1968,2,13,1968.117486,687.5
1968,2,14,1968.120219,693.5
1968,2,15,1968.122951,705.3
1968,2,16,1968.125683,689.7
1968,2,17,1968.128415,699
1968,2,18,1968.131148,701.2
1968,2,19,1968.13388,724.3
1968,2,20,1968.136612,730.6
1968,2,21,1968.139344,732.3
1968,2,22,1968.142077,715.8
1968,2,23,1968.144809,714.7
1968,2,24,1968.147541,707.4
1968,2,25,1968.150273,715.1
1968,2,26,1968.153005,723.3
1968,2,27,1968.155738,710.4
1968,2,28,1968.15847,691.5
1968,2,29,1968.161202,705.4
1968,3,1,1968.163934,702.5
1968,3,2,1968.166667,689
1968,3,3,1968.169399,685.7
1968,3,4,1968.172131,681.6
1968,3,5,1968.174863,687.6
1968,3,6,1968.177596,701.1
1968,3,7,1968.180328,690.3
1968,3,8,1968.18306,678.4
1968,3,9,1968.185792,674.3
1968,3,10,1968.188525,687
1968,3,11,1968.191257,722
1968,3,12,1968.193989,746
1968,3,13,1968.196721,743
1968,3,14,1968.199454,717.1
1968,3,15,1968.202186,694.4
1968,3,16,1968.204918,703
1968,3,17,1968.20765,711.5
1968,3,18,1968.210383,705.4
1968,3,19,1968.213115,714
1968,3,20,1968.215847,712.3
1968,3,21,1968.218579,722.2
1968,3,22,1968.221311,724.9
1968,3,23,1968.224044,722.4
1968,3,24,1968.226776,729.2
1968,3,25,1968.229508,737.8
1968,3,26,1968.23224,725.8
1968,3,27,1968.234973,732.7
1968,3,28,1968.237705,730.5
1968,3,29,1968.240437,714.8
1968,3,30,1968.243169,709.8
1968,3,31,1968.245902,707
1968,4,1,1968.248634,703.3
1968,4,2,1968.251366,695.6
1968,4,3,1968.254098,675.4
1968,4,4,1968.256831,685.2
1968,4,5,1968.259563,695.4
1968,4,6,1968.262295,734.6
1968,4,7,1968.265027,762.5
1968,4,8,1968.26776,757.6
1968,4,9,1968.270492,741.9
1968,4,10,1968.273224,728.2
1968,4,11,1968.275956,711.8
1968,4,12,1968.278689,711.3
1968,4,13,1968.281421,693.4
1968,4,14,1968.284153,680.9
1968,4,15,1968.286885,665
1968,4,16,1968.289617,659.6
1968,4,17,1968.29235,665.1
1968,4,18,1968.295082,664.3
1968,4,19,1968.297814,660.8
1968,4,20,1968.300546,661
1968,4,21,1968.303279,674.7
